date,store_id,store_name,product_id,product_name,category,sales_units,price,discount,revenue,is_promo,is_holiday,day_of_week,month,quarter,day_of_month,week_of_year
2023-09-19,1,Магазин_1,1,Товар_1,Книги,11,689,0.0,7579,0,0,1,9,3,19,38
2023-09-20,1,Магазин_1,1,Товар_1,Книги,4,846,0.0,3384,0,0,2,9,3,20,38
2023-09-21,1,Магазин_1,1,Товар_1,Книги,6,648,0.0,3888,0,0,3,9,3,21,38
2023-09-22,1,Магазин_1,1,Товар_1,Книги,11,648,0.0,7128,0,0,4,9,3,22,38
2023-09-23,1,Магазин_1,1,Товар_1,Книги,15,713,0.0,10695,0,0,5,9,3,23,38
2023-09-24,1,Магазин_1,1,Товар_1,Книги,9,848,0.0,7632,0,0,6,9,3,24,38
2023-09-25,1,Магазин_1,1,Товар_1,Книги,11,671,0.0,7381,0,0,0,9,3,25,39
2023-09-26,1,Магазин_1,1,Товар_1,Книги,12,905,0.0,10860,0,0,1,9,3,26,39
2023-09-27,1,Магазин_1,1,Товар_1,Книги,11,853,0.0,9383,0,0,2,9,3,27,39
2023-09-28,1,Магазин_1,1,Товар_1,Книги,12,644,0.0,7728,0,0,3,9,3,28,39
2023-09-29,1,Магазин_1,1,Товар_1,Книги,9,706,0.0,6354,0,0,4,9,3,29,39
2023-09-30,1,Магазин_1,1,Товар_1,Книги,14,774,0.0,10836,0,0,5,9,3,30,39
2023-10-01,1,Магазин_1,1,Товар_1,Книги,17,901,0.15,15317,1,0,6,10,4,1,39
2023-10-02,1,Магазин_1,1,Товар_1,Книги,6,828,0.0,4968,0,0,0,10,4,2,40
2023-10-03,1,Магазин_1,1,Товар_1,Книги,4,839,0.0,3356,0,0,1,10,4,3,40
2023-10-04,1,Магазин_1,1,Товар_1,Книги,2,734,0.0,1468,0,0,2,10,4,4,40
2023-10-05,1,Магазин_1,1,Товар_1,Книги,23,884,0.15,20332,1,0,3,10,4,5,40
2023-10-06,1,Магазин_1,1,Товар_1,Книги,8,926,0.0,7408,0,0,4,10,4,6,40
2023-10-07,1,Магазин_1,1,Товар_1,Книги,14,776,0.0,10864,0,0,5,10,4,7,40
2023-10-08,1,Магазин_1,1,Товар_1,Книги,12,842,0.0,10104,0,0,6,10,4,8,40
2023-10-09,1,Магазин_1,1,Товар_1,Книги,3,684,0.0,2052,0,0,0,10,4,9,41
2023-10-10,1,Магазин_1,1,Товар_1,Книги,8,694,0.0,5552,0,0,1,10,4,10,41
2023-10-11,1,Магазин_1,1,Товар_1,Книги,9,645,0.0,5805,0,0,2,10,4,11,41
2023-10-12,1,Магазин_1,1,Товар_1,Книги,19,727,0.15,13813,1,0,3,10,4,12,41
2023-10-13,1,Магазин_1,1,Товар_1,Книги,5,848,0.0,4240,0,0,4,10,4,13,41
2023-10-14,1,Магазин_1,1,Товар_1,Книги,12,832,0.0,9984,0,0,5,10,4,14,41
2023-10-15,1,Магазин_1,1,Товар_1,Книги,14,696,0.0,9744,0,0,6,10,4,15,41
2023-10-16,1,Магазин_1,1,Товар_1,Книги,13,806,0.15,10478,1,0,0,10,4,16,42
2023-10-17,1,Магазин_1,1,Товар_1,Книги,5,693,0.0,3465,0,0,1,10,4,17,42
2023-10-18,1,Магазин_1,1,Товар_1,Книги,9,718,0.0,6462,0,0,2,10,4,18,42
2023-10-19,1,Магазин_1,1,Товар_1,Книги,6,732,0.0,4392,0,0,3,10,4,19,42
2023-10-20,1,Магазин_1,1,Товар_1,Книги,6,821,0.0,4926,0,0,4,10,4,20,42
2023-10-21,1,Магазин_1,1,Товар_1,Книги,15,852,0.0,12780,0,0,5,10,4,21,42
2023-10-22,1,Магазин_1,1,Товар_1,Книги,19,649,0.15,12331,1,0,6,10,4,22,42
2023-10-23,1,Магазин_1,1,Товар_1,Книги,11,830,0.0,9130,0,0,0,10,4,23,43
2023-10-24,1,Магазин_1,1,Товар_1,Книги,16,746,0.0,11936,0,0,1,10,4,24,43
2023-10-25,1,Магазин_1,1,Товар_1,Книги,11,674,0.0,7414,0,0,2,10,4,25,43
2023-10-26,1,Магазин_1,1,Товар_1,Книги,11,860,0.0,9460,0,0,3,10,4,26,43
2023-10-27,1,Магазин_1,1,Товар_1,Книги,16,718,0.0,11488,0,0,4,10,4,27,43
2023-10-28,1,Магазин_1,1,Товар_1,Книги,16,727,0.0,11632,0,0,5,10,4,28,43
2023-10-29,1,Магазин_1,1,Товар_1,Книги,17,755,0.0,12835,0,0,6,10,4,29,43
2023-10-30,1,Магазин_1,1,Товар_1,Книги,11,699,0.0,7689,0,0,0,10,4,30,44
2023-10-31,1,Магазин_1,1,Товар_1,Книги,13,919,0.0,11947,0,0,1,10,4,31,44
2023-11-01,1,Магазин_1,1,Товар_1,Книги,11,861,0.0,9471,0,0,2,11,4,1,44
2023-11-02,1,Магазин_1,1,Товар_1,Книги,13,719,0.0,9347,0,0,3,11,4,2,44
2023-11-03,1,Магазин_1,1,Товар_1,Книги,11,697,0.0,7667,0,0,4,11,4,3,44
2023-11-04,1,Магазин_1,1,Товар_1,Книги,13,932,0.0,12116,0,0,5,11,4,4,44
2023-11-05,1,Магазин_1,1,Товар_1,Книги,9,935,0.0,8415,0,0,6,11,4,5,44
2023-11-06,1,Магазин_1,1,Товар_1,Книги,23,942,0.15,21666,1,0,0,11,4,6,45
2023-11-07,1,Магазин_1,1,Товар_1,Книги,10,742,0.0,7420,0,0,1,11,4,7,45
2023-11-08,1,Магазин_1,1,Товар_1,Книги,10,651,0.0,6510,0,0,2,11,4,8,45
2023-11-09,1,Магазин_1,1,Товар_1,Книги,8,664,0.0,5312,0,0,3,11,4,9,45
2023-11-10,1,Магазин_1,1,Товар_1,Книги,9,748,0.0,6732,0,0,4,11,4,10,45
2023-11-11,1,Магазин_1,1,Товар_1,Книги,12,812,0.0,9744,0,0,5,11,4,11,45
2023-11-12,1,Магазин_1,1,Товар_1,Книги,12,742,0.0,8904,0,0,6,11,4,12,45
2023-11-13,1,Магазин_1,1,Товар_1,Книги,11,714,0.0,7854,0,0,0,11,4,13,46
2023-11-14,1,Магазин_1,1,Товар_1,Книги,13,918,0.0,11934,0,0,1,11,4,14,46
2023-11-15,1,Магазин_1,1,Товар_1,Книги,10,940,0.0,9400,0,0,2,11,4,15,46
2023-11-16,1,Магазин_1,1,Товар_1,Книги,14,959,0.0,13426,0,0,3,11,4,16,46
2023-11-17,1,Магазин_1,1,Товар_1,Книги,9,793,0.0,7137,0,0,4,11,4,17,46
2023-11-18,1,Магазин_1,1,Товар_1,Книги,18,919,0.0,16542,0,0,5,11,4,18,46
2023-11-19,1,Магазин_1,1,Товар_1,Книги,22,774,0.15,17028,1,0,6,11,4,19,46
2023-11-20,1,Магазин_1,1,Товар_1,Книги,15,716,0.0,10740,0,0,0,11,4,20,47
2023-11-21,1,Магазин_1,1,Товар_1,Книги,7,734,0.0,5138,0,0,1,11,4,21,47
2023-11-22,1,Магазин_1,1,Товар_1,Книги,8,653,0.0,5224,0,0,2,11,4,22,47
2023-11-23,1,Магазин_1,1,Товар_1,Книги,11,762,0.0,8382,0,0,3,11,4,23,47
2023-11-24,1,Магазин_1,1,Товар_1,Книги,37,709,0.0,26233,0,1,4,11,4,24,47
2023-11-25,1,Магазин_1,1,Товар_1,Книги,29,942,0.15,27318,1,0,5,11,4,25,47
2023-11-26,1,Магазин_1,1,Товар_1,Книги,16,836,0.0,13376,0,0,6,11,4,26,47
2023-11-27,1,Магазин_1,1,Товар_1,Книги,14,834,0.0,11676,0,0,0,11,4,27,48
2023-11-28,1,Магазин_1,1,Товар_1,Книги,15,713,0.0,10695,0,0,1,11,4,28,48
2023-11-29,1,Магазин_1,1,Товар_1,Книги,12,889,0.0,10668,0,0,2,11,4,29,48
2023-11-30,1,Магазин_1,1,Товар_1,Книги,12,658,0.0,7896,0,0,3,11,4,30,48
2023-12-01,1,Магазин_1,1,Товар_1,Книги,26,862,0.15,22412,1,0,4,12,4,1,48
2023-12-02,1,Магазин_1,1,Товар_1,Книги,13,901,0.0,11713,0,0,5,12,4,2,48
2023-12-03,1,Магазин_1,1,Товар_1,Книги,15,829,0.0,12435,0,0,6,12,4,3,48
2023-12-04,1,Магазин_1,1,Товар_1,Книги,7,669,0.0,4683,0,0,0,12,4,4,49
2023-12-05,1,Магазин_1,1,Товар_1,Книги,20,924,0.15,18480,1,0,1,12,4,5,49
2023-12-06,1,Магазин_1,1,Товар_1,Книги,21,915,0.15,19215,1,0,2,12,4,6,49
2023-12-07,1,Магазин_1,1,Товар_1,Книги,14,667,0.0,9338,0,0,3,12,4,7,49
2023-12-08,1,Магазин_1,1,Товар_1,Книги,18,759,0.0,13662,0,0,4,12,4,8,49
2023-12-09,1,Магазин_1,1,Товар_1,Книги,15,665,0.0,9975,0,0,5,12,4,9,49
2023-12-10,1,Магазин_1,1,Товар_1,Книги,21,858,0.0,18018,0,0,6,12,4,10,49
2023-12-11,1,Магазин_1,1,Товар_1,Книги,13,793,0.0,10309,0,0,0,12,4,11,50
2023-12-12,1,Магазин_1,1,Товар_1,Книги,16,903,0.0,14448,0,0,1,12,4,12,50
2023-12-13,1,Магазин_1,1,Товар_1,Книги,15,725,0.0,10875,0,0,2,12,4,13,50
2023-12-14,1,Магазин_1,1,Товар_1,Книги,28,895,0.15,25060,1,0,3,12,4,14,50
2023-12-15,1,Магазин_1,1,Товар_1,Книги,15,863,0.0,12945,0,0,4,12,4,15,50
2023-12-16,1,Магазин_1,1,Товар_1,Книги,18,837,0.0,15066,0,0,5,12,4,16,50
2023-12-17,1,Магазин_1,1,Товар_1,Книги,16,747,0.0,11952,0,0,6,12,4,17,50
2023-12-18,1,Магазин_1,1,Товар_1,Книги,14,691,0.0,9674,0,0,0,12,4,18,51
2023-12-19,1,Магазин_1,1,Товар_1,Книги,14,642,0.0,8988,0,0,1,12,4,19,51
2023-12-20,1,Магазин_1,1,Товар_1,Книги,32,837,0.0,26784,0,1,2,12,4,20,51
2023-12-21,1,Магазин_1,1,Товар_1,Книги,35,842,0.15,29470,1,1,3,12,4,21,51
2023-12-22,1,Магазин_1,1,Товар_1,Книги,31,889,0.0,27559,0,1,4,12,4,22,51
2023-12-23,1,Магазин_1,1,Товар_1,Книги,33,948,0.0,31284,0,1,5,12,4,23,51
2023-12-24,1,Магазин_1,1,Товар_1,Книги,37,842,0.0,31154,0,1,6,12,4,24,51
2023-12-25,1,Магазин_1,1,Товар_1,Книги,40,736,0.15,29440,1,1,0,12,4,25,52
2023-12-26,1,Магазин_1,1,Товар_1,Книги,32,661,0.0,21152,0,1,1,12,4,26,52
2023-12-27,1,Магазин_1,1,Товар_1,Книги,35,654,0.0,22890,0,1,2,12,4,27,52
2023-12-28,1,Магазин_1,1,Товар_1,Книги,37,951,0.15,35187,1,1,3,12,4,28,52
2023-12-29,1,Магазин_1,1,Товар_1,Книги,40,882,0.15,35280,1,1,4,12,4,29,52
2023-12-30,1,Магазин_1,1,Товар_1,Книги,36,647,0.0,23292,0,1,5,12,4,30,52
2023-12-31,1,Магазин_1,1,Товар_1,Книги,39,858,0.0,33462,0,1,6,12,4,31,52
2023-01-01,1,Магазин_1,2,Товар_2,Одежда,29,2962,0.0,85898,0,1,6,1,1,1,52
2023-01-02,1,Магазин_1,2,Товар_2,Одежда,41,2758,0.15,113078,1,1,0,1,1,2,1
2023-01-03,1,Магазин_1,2,Товар_2,Одежда,27,3327,0.0,89829,0,1,1,1,1,3,1
2023-01-04,1,Магазин_1,2,Товар_2,Одежда,28,3428,0.0,95984,0,1,2,1,1,4,1
2023-01-05,1,Магазин_1,2,Товар_2,Одежда,38,3312,0.15,125856,1,1,3,1,1,5,1
2023-01-06,1,Магазин_1,2,Товар_2,Одежда,24,3269,0.0,78456,0,1,4,1,1,6,1
2023-01-07,1,Магазин_1,2,Товар_2,Одежда,27,2640,0.0,71280,0,1,5,1,1,7,1
2023-01-08,1,Магазин_1,2,Товар_2,Одежда,42,2965,0.15,124530,1,1,6,1,1,8,1
2023-01-09,1,Магазин_1,2,Товар_2,Одежда,33,2591,0.0,85503,0,1,0,1,1,9,2
2023-01-10,1,Магазин_1,2,Товар_2,Одежда,32,2421,0.0,77472,0,1,1,1,1,10,2
2023-01-11,1,Магазин_1,2,Товар_2,Одежда,8,2753,0.0,22024,0,0,2,1,1,11,2
2023-01-12,1,Магазин_1,2,Товар_2,Одежда,31,2697,0.15,83607,1,0,3,1,1,12,2
2023-01-13,1,Магазин_1,2,Товар_2,Одежда,20,2670,0.0,53400,0,0,4,1,1,13,2
2023-01-14,1,Магазин_1,2,Товар_2,Одежда,15,3108,0.0,46620,0,0,5,1,1,14,2
2023-01-15,1,Магазин_1,2,Товар_2,Одежда,22,3581,0.0,78782,0,0,6,1,1,15,2
2023-01-16,1,Магазин_1,2,Товар_2,Одежда,22,2874,0.0,63228,0,0,0,1,1,16,3
2023-01-17,1,Магазин_1,2,Товар_2,Одежда,25,3266,0.15,81650,1,0,1,1,1,17,3
2023-01-18,1,Магазин_1,2,Товар_2,Одежда,17,3298,0.0,56066,0,0,2,1,1,18,3
2023-01-19,1,Магазин_1,2,Товар_2,Одежда,18,2523,0.0,45414,0,0,3,1,1,19,3
2023-01-20,1,Магазин_1,2,Товар_2,Одежда,16,2652,0.0,42432,0,0,4,1,1,20,3
2023-01-21,1,Магазин_1,2,Товар_2,Одежда,18,3330,0.0,59940,0,0,5,1,1,21,3
2023-01-22,1,Магазин_1,2,Товар_2,Одежда,30,3459,0.15,103770,1,0,6,1,1,22,3
2023-01-23,1,Магазин_1,2,Товар_2,Одежда,14,3389,0.0,47446,0,0,0,1,1,23,4
2023-01-24,1,Магазин_1,2,Товар_2,Одежда,19,3385,0.0,64315,0,0,1,1,1,24,4
2023-01-25,1,Магазин_1,2,Товар_2,Одежда,16,3204,0.0,51264,0,0,2,1,1,25,4
2023-01-26,1,Магазин_1,2,Товар_2,Одежда,34,3135,0.15,106590,1,0,3,1,1,26,4
2023-01-27,1,Магазин_1,2,Товар_2,Одежда,23,3522,0.0,81006,0,0,4,1,1,27,4
2023-01-28,1,Магазин_1,2,Товар_2,Одежда,36,3134,0.15,112824,1,0,5,1,1,28,4
2023-01-29,1,Магазин_1,2,Товар_2,Одежда,24,3192,0.0,76608,0,0,6,1,1,29,4
2023-01-30,1,Магазин_1,2,Товар_2,Одежда,24,2977,0.0,71448,0,0,0,1,1,30,5
2023-01-31,1,Магазин_1,2,Товар_2,Одежда,21,2596,0.0,54516,0,0,1,1,1,31,5
2023-02-01,1,Магазин_1,2,Товар_2,Одежда,20,3180,0.0,63600,0,0,2,2,1,1,5
2023-02-02,1,Магазин_1,2,Товар_2,Одежда,22,3138,0.0,69036,0,0,3,2,1,2,5
2023-02-03,1,Магазин_1,2,Товар_2,Одежда,23,3446,0.0,79258,0,0,4,2,1,3,5
2023-02-04,1,Магазин_1,2,Товар_2,Одежда,20,2452,0.0,49040,0,0,5,2,1,4,5
2023-02-05,1,Магазин_1,2,Товар_2,Одежда,23,2991,0.0,68793,0,0,6,2,1,5,5
2023-02-06,1,Магазин_1,2,Товар_2,Одежда,12,2883,0.0,34596,0,0,0,2,1,6,6
2023-02-07,1,Магазин_1,2,Товар_2,Одежда,14,3408,0.0,47712,0,0,1,2,1,7,6
2023-02-08,1,Магазин_1,2,Товар_2,Одежда,17,3552,0.0,60384,0,0,2,2,1,8,6
2023-02-09,1,Магазин_1,2,Товар_2,Одежда,20,3282,0.0,65640,0,0,3,2,1,9,6
2023-02-10,1,Магазин_1,2,Товар_2,Одежда,22,3005,0.0,66110,0,0,4,2,1,10,6
2023-02-11,1,Магазин_1,2,Товар_2,Одежда,29,2435,0.0,70615,0,0,5,2,1,11,6
2023-02-12,1,Магазин_1,2,Товар_2,Одежда,23,3127,0.0,71921,0,0,6,2,1,12,6
2023-02-13,1,Магазин_1,2,Товар_2,Одежда,21,3590,0.0,75390,0,0,0,2,1,13,7
2023-02-14,1,Магазин_1,2,Товар_2,Одежда,22,2830,0.0,62260,0,0,1,2,1,14,7
2023-02-15,1,Магазин_1,2,Товар_2,Одежда,23,2682,0.0,61686,0,0,2,2,1,15,7
2023-02-16,1,Магазин_1,2,Товар_2,Одежда,19,2886,0.0,54834,0,0,3,2,1,16,7
2023-02-17,1,Магазин_1,2,Товар_2,Одежда,15,3015,0.0,45225,0,0,4,2,1,17,7
2023-02-18,1,Магазин_1,2,Товар_2,Одежда,26,2482,0.0,64532,0,0,5,2,1,18,7
2023-02-19,1,Магазин_1,2,Товар_2,Одежда,22,3111,0.0,68442,0,0,6,2,1,19,7
2023-02-20,1,Магазин_1,2,Товар_2,Одежда,17,3195,0.0,54315,0,0,0,2,1,20,8
2023-02-21,1,Магазин_1,2,Товар_2,Одежда,15,2878,0.0,43170,0,0,1,2,1,21,8
2023-02-22,1,Магазин_1,2,Товар_2,Одежда,33,2410,0.15,79530,1,0,2,2,1,22,8
2023-02-23,1,Магазин_1,2,Товар_2,Одежда,15,2684,0.0,40260,0,0,3,2,1,23,8
2023-02-24,1,Магазин_1,2,Товар_2,Одежда,24,3460,0.0,83040,0,0,4,2,1,24,8
2023-02-25,1,Магазин_1,2,Товар_2,Одежда,23,3203,0.0,73669,0,0,5,2,1,25,8
2023-02-26,1,Магазин_1,2,Товар_2,Одежда,19,2939,0.0,55841,0,0,6,2,1,26,8
2023-02-27,1,Магазин_1,2,Товар_2,Одежда,18,3126,0.0,56268,0,0,0,2,1,27,9
2023-02-28,1,Магазин_1,2,Товар_2,Одежда,17,3040,0.0,51680,0,0,1,2,1,28,9
2023-03-01,1,Магазин_1,2,Товар_2,Одежда,19,3437,0.0,65303,0,0,2,3,1,1,9
2023-03-02,1,Магазин_1,2,Товар_2,Одежда,25,3047,0.0,76175,0,0,3,3,1,2,9
2023-03-03,1,Магазин_1,2,Товар_2,Одежда,16,2616,0.0,41856,0,0,4,3,1,3,9
2023-03-04,1,Магазин_1,2,Товар_2,Одежда,25,2523,0.0,63075,0,0,5,3,1,4,9
2023-03-05,1,Магазин_1,2,Товар_2,Одежда,21,2975,0.0,62475,0,0,6,3,1,5,9
2023-03-06,1,Магазин_1,2,Товар_2,Одежда,25,2420,0.0,60500,0,0,0,3,1,6,10
2023-03-07,1,Магазин_1,2,Товар_2,Одежда,21,2705,0.0,56805,0,0,1,3,1,7,10
2023-03-08,1,Магазин_1,2,Товар_2,Одежда,22,2811,0.0,61842,0,0,2,3,1,8,10
2023-03-09,1,Магазин_1,2,Товар_2,Одежда,18,2626,0.0,47268,0,0,3,3,1,9,10
2023-03-10,1,Магазин_1,2,Товар_2,Одежда,22,2587,0.0,56914,0,0,4,3,1,10,10
2023-03-11,1,Магазин_1,2,Товар_2,Одежда,23,2692,0.0,61916,0,0,5,3,1,11,10
2023-03-12,1,Магазин_1,2,Товар_2,Одежда,23,3437,0.0,79051,0,0,6,3,1,12,10
2023-03-13,1,Магазин_1,2,Товар_2,Одежда,21,3502,0.0,73542,0,0,0,3,1,13,11
2023-03-14,1,Магазин_1,2,Товар_2,Одежда,20,3529,0.0,70580,0,0,1,3,1,14,11
2023-03-15,1,Магазин_1,2,Товар_2,Одежда,23,2818,0.0,64814,0,0,2,3,1,15,11
2023-03-16,1,Магазин_1,2,Товар_2,Одежда,26,3125,0.0,81250,0,0,3,3,1,16,11
2023-03-17,1,Магазин_1,2,Товар_2,Одежда,20,2746,0.0,54920,0,0,4,3,1,17,11
2023-03-18,1,Магазин_1,2,Товар_2,Одежда,24,3180,0.0,76320,0,0,5,3,1,18,11
2023-03-19,1,Магазин_1,2,Товар_2,Одежда,24,3481,0.0,83544,0,0,6,3,1,19,11
2023-03-20,1,Магазин_1,2,Товар_2,Одежда,33,2780,0.15,91740,1,0,0,3,1,20,12
2023-03-21,1,Магазин_1,2,Товар_2,Одежда,27,3178,0.15,85806,1,0,1,3,1,21,12
2023-03-22,1,Магазин_1,2,Товар_2,Одежда,18,3156,0.0,56808,0,0,2,3,1,22,12
2023-03-23,1,Магазин_1,2,Товар_2,Одежда,15,3058,0.0,45870,0,0,3,3,1,23,12
2023-03-24,1,Магазин_1,2,Товар_2,Одежда,24,3054,0.0,73296,0,0,4,3,1,24,12
2023-03-25,1,Магазин_1,2,Товар_2,Одежда,26,2602,0.0,67652,0,0,5,3,1,25,12
2023-03-26,1,Магазин_1,2,Товар_2,Одежда,25,3311,0.0,82775,0,0,6,3,1,26,12
2023-03-27,1,Магазин_1,2,Товар_2,Одежда,25,3416,0.0,85400,0,0,0,3,1,27,13
2023-03-28,1,Магазин_1,2,Товар_2,Одежда,33,3376,0.15,111408,1,0,1,3,1,28,13
2023-03-29,1,Магазин_1,2,Товар_2,Одежда,23,2695,0.0,61985,0,0,2,3,1,29,13
2023-03-30,1,Магазин_1,2,Товар_2,Одежда,20,2873,0.0,57460,0,0,3,3,1,30,13
2023-03-31,1,Магазин_1,2,Товар_2,Одежда,26,3025,0.0,78650,0,0,4,3,1,31,13
2023-04-01,1,Магазин_1,2,Товар_2,Одежда,27,2917,0.0,78759,0,0,5,4,2,1,13
2023-04-02,1,Магазин_1,2,Товар_2,Одежда,31,2636,0.15,81716,1,0,6,4,2,2,13
2023-04-03,1,Магазин_1,2,Товар_2,Одежда,26,2633,0.0,68458,0,0,0,4,2,3,14
2023-04-04,1,Магазин_1,2,Товар_2,Одежда,23,3204,0.0,73692,0,0,1,4,2,4,14
2023-04-05,1,Магазин_1,2,Товар_2,Одежда,38,3038,0.15,115444,1,0,2,4,2,5,14
2023-04-06,1,Магазин_1,2,Товар_2,Одежда,22,2879,0.0,63338,0,0,3,4,2,6,14
2023-04-07,1,Магазин_1,2,Товар_2,Одежда,30,3387,0.15,101610,1,0,4,4,2,7,14
2023-04-08,1,Магазин_1,2,Товар_2,Одежда,23,2754,0.0,63342,0,0,5,4,2,8,14
2023-04-09,1,Магазин_1,2,Товар_2,Одежда,26,2622,0.0,68172,0,0,6,4,2,9,14
2023-04-10,1,Магазин_1,2,Товар_2,Одежда,29,3378,0.15,97962,1,0,0,4,2,10,15
2023-04-11,1,Магазин_1,2,Товар_2,Одежда,21,3031,0.0,63651,0,0,1,4,2,11,15
2023-04-12,1,Магазин_1,2,Товар_2,Одежда,29,3352,0.0,97208,0,0,2,4,2,12,15
2023-04-13,1,Магазин_1,2,Товар_2,Одежда,23,2609,0.0,60007,0,0,3,4,2,13,15
2023-04-14,1,Магазин_1,2,Товар_2,Одежда,22,3067,0.0,67474,0,0,4,4,2,14,15
2023-04-15,1,Магазин_1,2,Товар_2,Одежда,25,2762,0.0,69050,0,0,5,4,2,15,15
2023-04-16,1,Магазин_1,2,Товар_2,Одежда,26,3371,0.0,87646,0,0,6,4,2,16,15
2023-04-17,1,Магазин_1,2,Товар_2,Одежда,24,2579,0.0,61896,0,0,0,4,2,17,16
2023-04-18,1,Магазин_1,2,Товар_2,Одежда,20,3443,0.0,68860,0,0,1,4,2,18,16
2023-04-19,1,Магазин_1,2,Товар_2,Одежда,20,3042,0.0,60840,0,0,2,4,2,19,16
2023-04-20,1,Магазин_1,2,Товар_2,Одежда,18,2647,0.0,47646,0,0,3,4,2,20,16
2023-04-21,1,Магазин_1,2,Товар_2,Одежда,19,2708,0.0,51452,0,0,4,4,2,21,16
2023-04-22,1,Магазин_1,2,Товар_2,Одежда,26,3211,0.0,83486,0,0,5,4,2,22,16
2023-04-23,1,Магазин_1,2,Товар_2,Одежда,20,2934,0.0,58680,0,0,6,4,2,23,16
2023-04-24,1,Магазин_1,2,Товар_2,Одежда,23,2804,0.0,64492,0,0,0,4,2,24,17
2023-04-25,1,Магазин_1,2,Товар_2,Одежда,37,3327,0.15,123099,1,0,1,4,2,25,17
2023-04-26,1,Магазин_1,2,Товар_2,Одежда,27,2881,0.0,77787,0,0,2,4,2,26,17
2023-04-27,1,Магазин_1,2,Товар_2,Одежда,29,2812,0.0,81548,0,0,3,4,2,27,17
2023-04-28,1,Магазин_1,2,Товар_2,Одежда,27,3203,0.0,86481,0,0,4,4,2,28,17
2023-04-29,1,Магазин_1,2,Товар_2,Одежда,26,3168,0.0,82368,0,0,5,4,2,29,17
2023-04-30,1,Магазин_1,2,Товар_2,Одежда,31,2676,0.0,82956,0,0,6,4,2,30,17
2023-05-01,1,Магазин_1,2,Товар_2,Одежда,24,2628,0.0,63072,0,0,0,5,2,1,18
2023-05-02,1,Магазин_1,2,Товар_2,Одежда,17,3594,0.0,61098,0,0,1,5,2,2,18
2023-05-03,1,Магазин_1,2,Товар_2,Одежда,17,2800,0.0,47600,0,0,2,5,2,3,18
2023-05-04,1,Магазин_1,2,Товар_2,Одежда,25,2604,0.0,65100,0,0,3,5,2,4,18
2023-05-05,1,Магазин_1,2,Товар_2,Одежда,23,2907,0.0,66861,0,0,4,5,2,5,18
2023-05-06,1,Магазин_1,2,Товар_2,Одежда,24,2859,0.0,68616,0,0,5,5,2,6,18
2023-05-07,1,Магазин_1,2,Товар_2,Одежда,25,3568,0.0,89200,0,0,6,5,2,7,18
2023-05-08,1,Магазин_1,2,Товар_2,Одежда,24,2692,0.0,64608,0,0,0,5,2,8,19
2023-05-09,1,Магазин_1,2,Товар_2,Одежда,23,2511,0.0,57753,0,0,1,5,2,9,19
2023-05-10,1,Магазин_1,2,Товар_2,Одежда,22,3130,0.0,68860,0,0,2,5,2,10,19
2023-05-11,1,Магазин_1,2,Товар_2,Одежда,22,2591,0.0,57002,0,0,3,5,2,11,19
2023-05-12,1,Магазин_1,2,Товар_2,Одежда,20,2810,0.0,56200,0,0,4,5,2,12,19
2023-05-13,1,Магазин_1,2,Товар_2,Одежда,23,2815,0.0,64745,0,0,5,5,2,13,19
2023-05-14,1,Магазин_1,2,Товар_2,Одежда,28,2735,0.0,76580,0,0,6,5,2,14,19
2023-05-15,1,Магазин_1,2,Товар_2,Одежда,31,3448,0.15,106888,1,0,0,5,2,15,20
2023-05-16,1,Магазин_1,2,Товар_2,Одежда,22,3079,0.0,67738,0,0,1,5,2,16,20
2023-05-17,1,Магазин_1,2,Товар_2,Одежда,25,3001,0.0,75025,0,0,2,5,2,17,20
2023-05-18,1,Магазин_1,2,Товар_2,Одежда,27,3209,0.0,86643,0,0,3,5,2,18,20
